2.973,10.0,20.0,40.0,10.0,20.0,40.0,10.0,20.0,40.0,10.0,20.0,40.0
3.002,10.0,20.0,40.0,10.02,20.012001,40.012,10.000024,20.000015,40.000015,10.000018,20.000011,40.00001
3.022,10.000042,20.000025,40.000027,10.220001,20.132,40.132,10.002895,20.001738,40.001736,10.002178,20.001307,40.00131
3.042,10.000293,20.000175,40.000175,10.42,20.252,40.252,10.010525,20.006315,40.006313,10.007938,20.004763,40.004765
3.063,10.000981,20.00059,40.000587,10.629999,20.378,40.378,10.023614,20.014168,40.014168,10.01786,20.010715,40.010715
3.085,10.002395,20.001436,40.00144,10.85,20.51,40.510002,10.042859,20.025715,40.025715,10.032513,20.019508,40.01951
3.105,10.004486,20.002691,40.002693,11.05,20.630001,40.63,10.065224,20.039135,40.039135,10.049612,20.029768,40.029766
3.125,10.007523,20.004513,40.004513,11.25,20.75,40.75,10.092188,20.055313,40.055313,10.0703125,20.042187,40.042187
3.145,10.01167,20.007002,40.007004,11.45,20.869999,40.87,10.123711,20.074226,40.074226,10.094612,20.056768,40.056767
3.165,10.017091,20.010254,40.010254,11.65,20.99,40.989998,10.159757,20.095854,40.09585,10.122513,20.073507,40.07351
3.185,10.023942,20.014364,40.014366,11.849999,21.11,41.11,10.200285,20.12017,40.12017,10.154013,20.092407,40.092407
3.208,10.033787,20.020271,40.02027,12.08,21.248,41.248,10.252385,20.15143,40.151432,10.194688,20.116814,40.116814
3.229,10.044796,20.026878,40.02688,12.290001,21.374,41.374,10.305039,20.183023,40.18302,10.235985,20.14159,40.14159
3.256,10.06206,20.037237,40.037235,12.56,21.536,41.536,10.379794,20.227877,40.227875,10.294912,20.176947,40.17695
3.276,10.077289,20.046373,40.04637,12.76,21.656,41.656,10.440236,20.264141,40.26414,10.3427925,20.205675,40.205677
3.296,10.094744,20.056847,40.056847,12.96,21.776001,41.776,10.504949,20.302969,40.30297,10.394272,20.236563,40.236565
3.317,10.115609,20.069366,40.069366,13.169999,21.902,41.902,10.57745,20.34647,40.34647,10.4522,20.27132,40.27132
3.337,10.138031,20.082819,40.082817,13.369999,22.022,42.022,10.650795,20.390478,40.390476,10.51106,20.306637,40.306637
3.356,10.161747,20.097048,40.09705,13.559999,22.136,42.136,10.724321,20.434593,40.434593,10.570312,20.342188,40.342186
3.376,10.189366,20.113619,40.11362,13.759999,22.256,42.256,10.80573,20.483438,40.483437,10.636191,20.381716,40.381714
3.396,10.219822,20.131893,40.131893,13.959999,22.376,42.376,10.891216,20.534729,40.53473,10.705671,20.423403,40.423405
3.419,10.258493,20.155096,40.155098,14.189999,22.514,42.514,10.994517,20.59671,40.59671,10.790024,20.474014,40.474014
3.441,10.299278,20.179567,40.179565,14.41,22.646,42.646,11.098273,20.658964,40.658962,10.875164,20.525099,40.525097
3.464,10.346031,20.207619,40.20762,14.639999,22.784,42.784,11.211858,20.727116,40.727116,10.968832,20.581299,40.5813
3.485,10.392515,20.23551,40.235508,14.849998,22.91,42.91,11.320082,20.79205,40.79205,11.058512,20.635107,40.63511
3.505,10.440259,20.264154,40.264156,15.050001,23.03,43.03,11.42712,20.856272,40.856274,11.147614,20.688568,40.68857
3.527,10.496795,20.298077,40.298077,15.2699995,23.161999,43.162,11.549283,20.92957,40.92957,11.249781,20.749868,40.749866
3.548,10.554792,20.332874,40.332874,15.480001,23.288,43.288002,11.670172,21.002102,41.0021,11.351369,20.810822,40.81082
3.574,10.632193,20.379316,40.379314,15.739999,23.444,43.444,11.82556,21.095337,41.095337,11.482641,20.889585,40.889584
3.595,10.699338,20.419603,40.4196,15.950001,23.57,43.57,11.955634,21.17338,41.17338,11.593113,20.955868,40.955868
3.622,10.79189,20.475134,40.475136,16.22,23.732,43.732,12.128791,21.277275,41.277275,11.740978,21.044586,41.044586
3.644,10.872587,20.523552,40.523552,16.44,23.864,43.864,12.274744,21.364847,41.364845,11.866312,21.119787,41.11979
3.666,10.958121,20.574873,40.57487,16.66,23.995998,43.996,12.425009,21.455006,41.455006,11.996001,21.197601,41.1976
3.687,11.044356,20.626614,40.626614,16.869999,24.122,44.122,12.57242,21.543451,41.543453,12.12386,21.274317,41.274315
3.708,11.1351385,20.681084,40.681084,17.079998,24.248,44.248,12.723667,21.634201,41.6342,12.255688,21.353413,41.353413
3.73,11.23519,20.741114,40.741116,17.3,24.380001,44.38,12.886187,21.731712,41.731712,12.39805,21.43883,41.43883
3.751,11.335476,20.801285,40.801285,17.509998,24.506,44.506,13.045154,21.827091,41.82709,12.538004,21.522802,41.5228
3.773,11.445606,20.867363,40.867363,17.73,24.638,44.638,13.215662,21.929398,41.929398,12.688881,21.613329,41.613327
3.793,11.550273,20.930164,40.930164,17.93,24.758,44.758,13.374152,22.02449,42.02449,12.829821,21.697893,41.69789
3.813,11.659312,20.995588,40.995586,18.130001,24.878,44.878,13.535919,22.121552,42.12155,12.97436,21.784616,41.784615
3.833,11.772762,21.063658,41.063656,18.33,24.998,44.998,13.700926,22.220556,42.220554,13.1225,21.8735,41.8735
3.853,11.890656,21.134394,41.134396,18.529999,25.118,45.118,13.869133,22.32148,42.32148,13.2742405,21.964544,41.964542
3.873,12.013024,21.207815,41.207813,18.73,25.237999,45.238,14.040503,22.424301,42.4243,13.429579,22.057747,42.057747
3.893,12.1398945,21.283936,41.283936,18.93,25.358,45.357998,14.214996,22.528997,42.529,13.58852,22.153112,42.15311
3.913,12.271291,21.362774,41.362774,19.130001,25.478,45.478,14.392576,22.635546,42.635544,13.751061,22.250637,42.250637
3.933,12.407234,21.44434,41.44434,19.330002,25.598,45.598,14.573202,22.743921,42.74392,13.917201,22.35032,42.35032
3.953,12.547744,21.528646,41.52865,19.53,25.718,45.718002,14.756836,22.854101,42.854103,14.086941,22.452164,42.452164
3.975,12.707596,21.624557,41.624557,19.75,25.849998,45.85,14.962261,22.977356,42.977356,14.277811,22.566687,42.56669
3.995,12.857742,21.714645,41.714645,19.949999,25.97,45.97,15.152088,23.091253,43.091255,14.455111,22.673067,42.673065
4.015,13.012495,21.807497,41.8075,20.149998,26.09,46.09,15.344806,23.206882,43.206882,14.636011,22.781607,42.78161
4.035,13.171861,21.903116,41.903114,20.349998,26.21,46.21,15.540375,23.324224,43.324226,14.820511,22.892307,42.892307
4.055,13.335843,22.001505,42.001507,20.55,26.329998,46.329998,15.738754,23.443253,43.443253,15.008611,23.005167,43.005165
4.077,13.52156,22.112936,42.112934,20.77,26.462002,46.462,15.96018,23.576109,43.576107,15.219682,23.13181,43.13181
4.097,13.69524,22.217144,42.217144,20.970001,26.582,46.582,16.164343,23.698606,43.698605,15.415341,23.249205,43.249207
4.117,13.873533,22.32412,42.32412,21.170002,26.702,46.702,16.3712,23.82272,43.82272,15.614601,23.368761,43.36876
4.136,14.047179,22.428307,42.428307,21.36,26.816002,46.816,16.570175,23.942104,43.942104,15.807234,23.48434,43.48434
4.156,14.234446,22.540668,42.54067,21.560001,26.936,46.936,16.782173,24.069305,44.069305,16.013514,23.608109,43.60811
4.177,14.436012,22.661608,42.661606,21.77,27.062,47.062,17.00755,24.204529,44.20453,16.23398,23.740389,43.740387
4.199,14.652582,22.79155,42.79155,21.989998,27.194,47.194,17.246658,24.347994,44.347996,16.469204,23.881523,43.881523
4.221,14.874666,22.924799,42.9248,22.210003,27.326,47.326,17.488794,24.493277,44.49328,16.708786,24.025272,44.025272
4.24,15.070873,23.042524,43.042522,22.399998,27.439999,47.44,17.700298,24.620178,44.62018,16.919197,24.15152,44.15152
4.26,15.281814,23.169088,43.169086,22.600002,27.560001,47.56,17.9253,24.75518,44.75518,17.144203,24.286522,44.286522
4.281,15.508125,23.304874,43.304874,22.810001,27.686,47.686,18.164108,24.898466,44.898464,17.384325,24.430595,44.430595
4.304,15.76163,23.456978,43.456978,23.039999,27.824,47.823997,18.42862,25.057173,45.05717,17.65187,24.591122,44.59112
4.324,15.986831,23.592098,43.5921,23.239998,27.944,47.944,18.661102,25.196663,45.196663,17.888391,24.733034,44.733036
4.343,16.204844,23.722906,43.722908,23.43,28.057999,48.058,18.884052,25.330433,45.330433,18.11642,24.869852,44.86985
4.364,16.450386,23.870232,43.87023,23.64,28.183998,48.184,19.132801,25.479681,45.47968,18.37223,25.023338,45.02334
4.385,16.700703,24.02042,44.02042,23.850002,28.310001,48.31,19.383959,25.630375,45.630375,18.632015,25.179209,45.179207
4.404,16.931244,24.158747,44.158745,24.039997,28.424,48.424,19.613224,25.767933,45.767933,18.870468,25.32228,45.32228
4.424,17.17807,24.30684,44.306843,24.239998,28.543999,48.544,19.856613,25.913967,45.913967,19.124989,25.474995,45.474995
4.444,17.4291,24.457458,44.45746,24.439997,28.663998,48.663998,20.102062,26.061237,46.061237,19.383108,25.629864,45.629864
4.465,17.69717,24.618301,44.6183,24.650002,28.79,48.79,20.361977,26.217186,46.217186,19.658016,25.79481,45.794807
4.485,17.956688,24.774014,44.774014,24.850002,28.91,48.91,20.611546,26.366926,46.36693,19.923515,25.95411,45.95411
4.505,18.22028,24.932167,44.932167,25.050001,29.03,49.03,20.86306,26.517838,46.517838,20.192616,26.11557,46.11557
4.527,18.514862,25.108917,45.108917,25.27,29.161999,49.162,21.141933,26.68516,46.685158,20.492779,26.295668,46.29567
4.547,18.786833,25.272099,45.2721,25.47,29.282,49.281998,21.397419,26.838451,46.83845,20.76944,26.461664,46.461662
4.567,19.06271,25.437626,45.437626,25.669998,29.402,49.402,21.654732,26.99284,46.99284,21.049698,26.629818,46.629818
4.588,19.35653,25.613918,45.61392,25.879997,29.528,49.528,21.926838,27.156103,47.1561,21.347843,26.808706,46.80871
4.609,19.654541,25.792725,45.792725,26.090002,29.654001,49.654,22.200882,27.32053,47.32053,21.649967,26.98998,46.989983
4.63,19.95666,25.973995,45.973995,26.300001,29.78,49.78,22.476803,27.486082,47.486084,21.956053,27.173632,47.17363
4.65,20.248156,26.148893,46.14889,26.5,29.900002,49.9,22.7413,27.64478,47.64478,22.251251,27.35075,47.35075
4.67,20.543262,26.325958,46.32596,26.7,30.02,50.02,23.007431,27.804459,47.80446,22.550003,27.530003,47.530003
4.691,20.856934,26.51416,46.51416,26.91,30.146,50.146,23.288582,27.973148,47.97315,22.865002,27.719002,47.719
4.712,21.174438,26.704664,46.704662,27.119999,30.272,50.272,23.571442,28.142864,48.142864,23.18,27.908,47.908
4.734,21.511093,26.906656,46.906654,27.340002,30.404001,50.404,23.869566,28.32174,48.32174,23.51,28.106,48.106003
4.757,21.867355,27.120415,47.120415,27.57,30.542,50.542,24.183136,28.509882,48.50988,23.855,28.313,48.313
4.778,22.196396,27.317837,47.317837,27.779999,30.668,50.668,24.471092,28.682655,48.682655,24.169998,28.501999,48.502
4.799,22.528938,27.517365,47.517365,27.989998,30.793999,50.794,24.760574,28.856346,48.856346,24.484997,28.690998,48.690998
4.819,22.848831,27.709297,47.709297,28.189999,30.913998,50.913998,25.037655,29.022593,49.02259,24.784998,28.870998,48.871
4.84,23.187973,27.912783,47.912785,28.400002,31.04,51.04,25.329998,29.197998,49.197998,25.100002,29.060001,49.06
4.861,23.530357,28.118214,48.118214,28.61,31.166,51.166,25.623734,29.37424,49.37424,25.415,29.249,49.249
4.881,23.85938,28.315628,48.315628,28.810001,31.286,51.286,25.904743,29.542847,49.542847,25.715004,29.429,49.429
4.901,24.191193,28.514717,48.514717,29.01,31.406,51.406,26.186935,29.712162,49.712162,26.015,29.609,49.609
4.922,24.542507,28.725504,48.725502,29.22,31.532,51.531998,26.484478,29.890686,49.890686,26.329998,29.797998,49.797997
4.942,24.879787,28.927872,48.92787,29.42,31.652,51.652,26.768993,30.061396,50.061394,26.63,29.978,49.978
4.963,25.23667,29.142002,49.142002,29.63,31.778,51.778,27.06888,30.24133,50.24133,26.944998,30.167,50.167
4.984,25.596266,29.35776,49.357758,29.840002,31.904001,51.904,27.369915,30.421947,50.421947,27.260002,30.356003,50.356003
5.008,26.010422,29.606253,49.606255,30.079998,32.048,52.048,27.715275,30.629166,50.629166,27.619997,30.571999,50.572
5.029,26.375498,29.825298,49.8253,30.289997,32.174,52.174,28.018585,30.811152,50.81115,27.934996,30.760998,50.760998
5.052,26.778097,30.06686,50.06686,30.52,32.312,52.312,28.351933,31.01116,51.01116,28.279999,30.967999,50.968
5.07,27.095104,30.257061,50.25706,30.7,32.420002,52.420002,28.61361,31.168167,51.168167,28.550003,31.130001,51.13
5.089,27.43148,30.458889,50.45889,30.890001,32.534,52.534,28.890545,31.334328,51.334328,28.835003,31.301003,51.301003
5.107,27.751745,30.651047,50.651047,31.07,32.642,52.642,29.153557,31.492134,51.492134,29.105,31.463,51.462997
5.125,28.073507,30.844105,50.844105,31.25,32.75,52.75,29.417187,31.650312,51.650314,29.375002,31.625002,51.625
5.144,28.414692,31.048815,51.048813,31.44,32.864,52.864,29.696093,31.817656,51.817657,29.660002,31.796001,51.796
5.163,28.757383,31.254429,51.25443,31.630001,32.978,52.978,29.975618,31.98537,51.98537,29.945002,31.967001,51.967003
5.183,29.11966,31.471794,51.471794,31.830002,33.098,53.098,30.270487,32.162292,52.162292,30.245003,32.147003,52.147003
5.202,29.465204,31.679123,51.679123,32.020004,33.212,53.212,30.551172,32.330704,52.330704,30.530003,32.318,52.318
5.222,29.830307,31.898186,51.898186,32.22,33.332,53.332,30.847189,32.508316,52.508316,30.83,32.498,52.498
5.243,30.215092,32.129055,52.129055,32.43,33.458,53.458,31.158579,32.69515,52.69515,31.144999,32.686996,52.686996
5.264,30.601215,32.36073,52.36073,32.64,33.584,53.584,31.470514,32.88231,52.88231,31.459997,32.876,52.876
5.285,30.988577,32.593147,52.593147,32.85,33.71,53.71,31.78295,33.06977,53.06977,31.774996,33.064995,53.064995
5.306,31.377077,32.82625,52.82625,33.060005,33.836002,53.836002,32.095848,33.257507,53.257507,32.090004,33.254005,53.254005
5.327,31.76659,33.059956,53.059956,33.270004,33.962,53.962,32.409145,33.445488,53.445488,32.405006,33.443,53.443
5.348,32.157013,33.29421,53.29421,33.480003,34.088,54.088,32.72281,33.633686,53.633686,32.72,33.632004,53.632004
5.368,32.529594,33.517757,53.517757,33.68,34.208,54.208,33.021843,33.813103,53.813103,33.019997,33.812,53.812
5.388,32.902813,33.741688,53.741688,33.88,34.328,54.328,33.321125,33.992676,53.992676,33.32,33.992,53.992
5.407,33.25786,33.954716,53.954716,34.07,34.442,54.442,33.605644,34.163387,54.163387,33.605003,34.163002,54.163002
5.425,33.594593,34.156757,54.156757,34.25,34.550003,54.550003,33.875343,34.325203,54.325203,33.875004,34.325005,54.325005
5.443,33.931618,34.35897,54.35897,34.43,34.657997,54.657997,34.14514,34.487087,54.487087,34.144997,34.487,54.487
5.462,34.287605,34.572563,54.572563,34.62,34.772,54.772,34.430042,34.658028,54.658028,34.43,34.658,54.658
